Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-04 00:00:00-04:00,138.38785651091933,138.82716398233575,134.98088496397907,135.83018493652344,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,136.17188224652747,138.85646652806082,136.04496985928344,137.7533416748047,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,136.15234566592073,138.76858776803195,135.07850605934124,138.62216186523438,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,139.65692980871162,140.7893396562003,139.32502120039112,139.88145446777344,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,140.60385709315267,140.7502829805711,139.16882381318146,139.500732421875,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,138.8857090401355,141.36528138783962,138.43664488957629,139.41285705566406,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,139.82288519545196,139.84241361250955,137.68497785008697,138.143798828125,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,137.88022678873125,138.0364094315763,135.88874541033104,137.55807495117188,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,138.7295267040612,140.45742659800283,138.14379338196727,140.34027099609375,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,140.35005282323274,141.45316264244676,140.0962280805495,141.39459228515625,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.03763996851194,143.34699879821167,139.75454497889402,143.06390380859375,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,143.51294222106137,145.62156403141842,143.0638929755576,145.2213134765625,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,145.16279603857302,146.1878221446277,144.59659100003023,145.70947265625,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,145.27014914498275,146.0804071368253,144.35250720492448,145.92420959472656,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,146.12924283758312,146.60757740087539,145.1042167942401,145.1530303955078,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,145.1432747359116,145.81686377851983,144.1084918165859,145.10423278808594,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,145.77779264971988,147.2518679421637,145.46539754636262,145.76803588867188,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,145.80709762491546,146.1682914783705,144.95779752805828,145.30923461914062,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,146.25610577875034,149.52640741666096,146.15847860921852,148.94068908691406,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,143.7179733088264,146.37327190681347,142.92724374395107,146.23660278320312,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,145.44588063726485,146.1389830509936,144.28418557941234,145.41659545898438,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,145.12375118515345,147.96453308347574,145.113979527006,146.45140075683594,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,146.8125588879088,148.35497602206758,146.25612565424197,147.8863983154297,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,147.9742807485948,148.80405236999567,147.05663868837075,147.36903381347656,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,148.49327073720926,148.7963357946924,146.7041933888627,147.89691162109375,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.02400784687248,148.18043333239365,146.8019617116547,147.07569885253906,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,146.8410949734435,148.0435844748696,146.70422637098488,147.4374542236328,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,146.66510417552323,146.7726448402154,144.54363371528353,144.612060546875,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,145.6288070022433,146.0882826457482,144.37741797894228,144.56317138671875,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,145.11067671997742,147.03662312152338,144.18192440007093,146.63580322265625,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.00730510695527,148.48354686753203,146.08832372641191,146.6455841064453,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,146.58690654221206,148.102247003654,146.00031832566742,147.62319946289062,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,147.62318884522813,151.53373689410836,147.61341784542643,150.05751037597656,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,150.27262482103686,155.12169711619316,149.62738067059388,154.33958435058594,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,154.12448394226502,157.41913113659675,153.02953515610952,156.9596405029297,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,158.064388202726,161.99449424357113,157.3996020130381,157.41915893554688,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,157.51687668201387,158.18167763297342,155.5029467463392,157.80039978027344,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,157.15519747194452,158.5141127351861,156.07001946190547,158.31858825683594,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,156.00158738073347,156.8618980401627,152.86336515925657,153.3032989501953,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,155.80603121042097,157.5853380225465,155.23899986098183,156.65658569335938,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,156.41218795497596,161.81852071802552,156.34374618750323,161.6034393310547,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,155.19011206164845,160.52800204808736,154.27113083970096,160.09783935546875,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,160.35202051883033,161.27100166043388,156.14817855062066,158.22076416015625,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,160.61596032861834,164.12568814988214,160.60618932990224,161.62294006347656,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,165.2988995417756,167.74299254141582,164.57544264356054,167.3519287109375,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,170.9985358177286,172.79738478635073,170.03066956515224,170.65635681152344,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,171.29179439045112,175.61294836881706,170.78341894665584,175.4369659423828,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,177.0696450374433,178.05706815750167,171.6046566651188,171.80996704101562,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,171.33089709564845,173.76521877848376,168.35888695654498,170.4314727783203,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,171.19404218690133,175.4858686850592,168.45665517933287,175.29034423828125,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,175.27076132354634,177.08916675225177,166.9315188519041,168.40774536132812,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,166.12988807604526,169.59073223954843,165.8952646870351,167.31283569335938,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,164.51677542044033,166.76534380811088,163.71512072913166,165.9539031982422,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,167.72341591348743,169.3267401361631,165.3379790393109,169.12144470214844,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,169.17031112645324,171.9272548095711,168.300214735498,171.71217346191406,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,171.9174985527305,172.8951357013555,171.35046721642092,172.33787536621094,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,173.1297226627458,176.38525547317582,173.11018066452525,176.29727172851562,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,176.13107184612667,177.27490525734726,174.5375188860444,175.280517578125,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,175.31967594887476,176.5906072567406,174.15628532669507,175.36856079101562,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,175.45653864701075,176.53194546765312,174.10739462067014,174.21493530273438,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,174.10735949284833,175.22186501048878,173.29591904054473,173.5989990234375,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,173.85319685203027,178.79026689432098,173.73588518068755,177.93971252441406,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,178.54586564233023,178.84893075193062,175.1143499260673,175.68138122558594,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,175.5934060632604,176.14088047095728,170.7345483186125,171.00828552246094,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,168.83793801323478,171.37980064842037,167.80164498917833,168.15359497070312,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,169.02367835082143,170.24572473108867,167.2052727402814,168.3197784423828,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,165.2988731483881,168.64239004792708,164.40921985835627,168.33932495117188,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,168.46641535499305,171.26244286002324,166.99995985190662,171.16468811035156,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,172.18144710369126,173.21774007794218,170.91053076473975,171.60464477539062,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,171.8490383580425,172.6702498945838,167.94826118313497,168.33932495117188,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,167.50833831927105,169.89377524696252,167.26392904254132,169.1996612548828,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,167.67452813175186,168.6814931182034,165.6214992398613,166.00277709960938,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,166.19826843077354,167.2541180438521,162.2290651127062,162.5125732421875,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,163.24585020445963,165.88546757565922,160.50846314939517,160.83108520507812,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,160.74305996791702,162.61035005803072,158.67047447923693,158.77801513671875,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,156.44149634340394,158.67050778679211,151.24045969712583,158.00570678710938,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,155.42475069595457,159.1202179477596,153.50859022634555,156.2068634033203,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,159.84366081362626,160.7137572085088,154.29068942101793,156.11886596679688,108275300,0.0,0.0
2022-01-27 00:00:00-05:00,158.81717279980649,160.17608801928634,154.74042714136695,155.65940856933594,121954600,0.0,0.0
2022-01-28 00:00:00-05:00,162.00427111169125,166.54050723879885,159.15934320684596,166.5209503173828,179935700,0.0,0.0
2022-01-31 00:00:00-05:00,166.35473547583268,171.0864955438015,165.71926239899202,170.8714141845703,115541600,0.0,0.0
2022-02-01 00:00:00-05:00,170.11859681152686,170.93003725349797,168.4566170141108,170.70518493652344,86213900,0.0,0.0
2022-02-02 00:00:00-05:00,170.84209391826516,171.94682868403083,169.45385093947993,171.90771484375,84914300,0.0,0.0
2022-02-03 00:00:00-05:00,170.57811566132818,172.29876649074853,168.27089152715305,169.033447265625,89418100,0.0,0.0
2022-02-04 00:00:00-05:00,168.05455952783922,170.42346859121156,167.0756769166009,168.74957275390625,82465400,0.22,0.0
2022-02-07 00:00:00-05:00,169.20961378903462,170.27659202989256,167.3399448033814,168.0349578857422,77251200,0.0,0.0
2022-02-08 00:00:00-05:00,168.10354920331756,171.64711530996314,167.80988135828758,171.13809204101562,74829200,0.0,0.0
2022-02-09 00:00:00-05:00,172.3322952525055,172.91961588647231,171.20657123174874,172.55743408203125,71285000,0.0,0.0
2022-02-10 00:00:00-05:00,170.46259150846328,171.77429042410176,167.92728951408122,168.48524475097656,90865900,0.0,0.0
2022-02-11 00:00:00-05:00,168.6909075287393,169.42506977154244,164.49149113542674,165.07882690429688,98670700,0.0,0.0
2022-02-14 00:00:00-05:00,163.83558309476697,165.99892030677,163.04269054419584,165.31370544433594,86185500,0.0,0.0
2022-02-15 00:00:00-05:00,167.3596000589275,169.29778389652108,166.65480322042677,169.1411590576172,62527400,0.0,0.0
2022-02-16 00:00:00-05:00,168.22095896225642,169.67948428764964,166.45896752351715,168.9061737060547,61177400,0.0,0.0
2022-02-17 00:00:00-05:00,167.4182971510757,168.27971865617212,164.91235997613748,165.31370544433594,69589300,0.0,0.0
2022-02-18 00:00:00-05:00,166.23383213199764,166.93861378532614,162.68048390268257,163.7670440673828,82772700,0.0,0.0
2022-02-22 00:00:00-05:00,161.4960419882263,163.16993775264925,158.72580252665216,160.84999084472656,91162800,0.0,0.0
2022-02-23 00:00:00-05:00,162.04423283731927,162.6413518716535,156.37650867254357,156.68975830078125,90009200,0.0,0.0
2022-02-24 00:00:00-05:00,149.35795208534202,159.4110834763149,148.79019822079562,159.30340576171875,141147500,0.0,0.0
2022-02-25 00:00:00-05:00,160.38012393186045,161.6330924831591,157.47284137265066,161.36880493164062,91974200,0.0,0.0
2022-02-28 00:00:00-05:00,159.6166064975814,161.9267702066246,158.99990563300975,161.6331024169922,95056600,0.0,0.0
2022-03-01 00:00:00-05:00,161.22197083806662,163.0818568508139,158.5496253630897,159.75364685058594,83474400,0.0,0.0
2022-03-02 00:00:00-05:00,160.91850544375748,163.82578787806702,159.50891214996344,163.0426788330078,79724800,0.0,0.0
2022-03-03 00:00:00-05:00,164.91235266773373,165.3430634011942,162.05401727070716,162.7196502685547,76678400,0.0,0.0
2022-03-04 00:00:00-05:00,161.016452043081,162.05406551720898,158.6769225321387,159.7243194580078,83737200,0.0,0.0
2022-03-07 00:00:00-05:00,159.91026569329455,161.53521443024337,155.68148559760553,155.93600463867188,96418800,0.0,0.0
2022-03-08 00:00:00-05:00,155.4661583222758,159.44041971330986,152.50992837199067,154.11529541015625,131148300,0.0,0.0
2022-03-09 00:00:00-05:00,158.06995256595388,159.959203685233,156.04367342146804,159.5089111328125,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,156.8170319120158,157.0030220461292,152.6861450287311,155.17251586914062,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,155.57381332247203,155.91642822664025,151.23737032666907,151.46250915527344,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,148.2517595892854,150.86537421208124,146.9302771053436,147.4392852783203,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,147.713390079557,152.28478532825997,147.20438184151632,151.81491088867188,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,153.73355381345266,156.62125521924412,151.1982508293672,156.21990966796875,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,157.12048709519416,161.0066533584347,156.38632492863587,160.5172119140625,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,160.0571133745572,162.8371517415441,159.5676719986422,161.88763427734375,95811400,0.0,0.0
2022-03-22 00:00:00-04:00,162.01484532225444,165.8422796739602,161.42752475473955,165.2549591064453,81532000,0.0,0.0
2022-03-23 00:00:00-04:00,164.4424952526729,168.9942934206818,164.1096638130363,166.61561584472656,98062700,0.0,0.0
2022-03-24 00:00:00-04:00,167.44765777264146,170.46261801995993,166.61561651162776,170.39410400390625,90131400,0.0,0.0
2022-03-25 00:00:00-04:00,170.20815276689837,171.57858276640368,169.10201037950475,171.03041076660156,80546200,0.0,0.0
2022-03-28 00:00:00-04:00,168.53422465828777,172.0190445148475,168.36781639958284,171.8917999267578,90371900,0.0,0.0
2022-03-29 00:00:00-04:00,172.95876428530602,175.22976408859992,172.61614940998814,175.1808319091797,100589400,0.0,0.0
2022-03-30 00:00:00-04:00,174.77950323773482,175.81711647524634,172.96856432856262,174.01597595214844,92633200,0.0,0.0
2022-03-31 00:00:00-04:00,174.08447018974397,174.2704602652505,170.71711180695456,170.9226837158203,103049300,0.0,0.0
2022-04-01 00:00:00-04:00,170.35497284823808,171.18702920461877,168.3091113767006,170.62905883789062,78751300,0.0,0.0
2022-04-04 00:00:00-04:00,170.88352814533914,174.72074581921223,170.75626863844195,174.6717987060547,76468400,0.0,0.0
2022-04-05 00:00:00-04:00,173.7516656886956,174.53477477488693,170.73670541562527,171.36318969726562,73401800,0.0,0.0
2022-04-06 00:00:00-04:00,168.72023795719042,169.96342328033663,166.53733352192953,168.20143127441406,89058800,0.0,0.0
2022-04-07 00:00:00-04:00,167.5455515170426,169.69909027693134,166.26321768469555,168.50485229492188,77594700,0.0,0.0
2022-04-08 00:00:00-04:00,168.15246782773184,168.15246782773184,165.62694868711696,166.49815368652344,76575500,0.0,0.0
2022-04-11 00:00:00-04:00,165.1472853633742,165.46052001953282,162.0050657338506,162.24978637695312,72246700,0.0,0.0
2022-04-12 00:00:00-04:00,164.47185939466212,166.28278325109693,163.1209966207163,164.1194610595703,79265200,0.0,0.0
2022-04-13 00:00:00-04:00,163.85517369033073,167.42808955183875,163.24827119923606,166.80160522460938,70618900,0.0,0.0
2022-04-14 00:00:00-04:00,167.01696134936807,167.6532440657547,161.55479409572018,161.7995147705078,75329400,0.0,0.0
2022-04-18 00:00:00-04:00,160.45845861462905,163.08187215208477,160.1158586140106,161.5841827392578,69023900,0.0,0.0
2022-04-19 00:00:00-04:00,161.53521398147984,164.2760883021938,160.44865367684753,163.8649444580078,67723800,0.0,0.0
2022-04-20 00:00:00-04:00,165.19623667762264,165.31371275678185,162.59242008519655,163.69854736328125,67929800,0.0,0.0
2022-04-21 00:00:00-04:00,165.343047199771,167.9077145784473,162.4063996901802,162.90562438964844,87227800,0.0,0.0
2022-04-22 00:00:00-04:00,162.94480808191494,164.32502122927878,158.08954369720692,158.3734130859375,84882400,0.0,0.0
2022-04-25 00:00:00-04:00,157.71757136622622,159.7242838315626,155.11375480994548,159.44041442871094,96046400,0.0,0.0
2022-04-26 00:00:00-04:00,158.8236916294158,158.91178747297153,153.41047239469103,153.48878479003906,95623200,0.0,0.0
2022-04-27 00:00:00-04:00,152.61756012327783,156.4156137171025,152.09875364091826,153.2636260986328,88063200,0.0,0.0
2022-04-28 00:00:00-04:00,155.88704759214835,161.0457628626786,155.57379800357486,160.18434143066406,130216800,0.0,0.0
2022-04-29 00:00:00-04:00,158.42236732431553,162.69029635210208,153.92929946524063,154.3208465576172,131747600,0.0,0.0
2022-05-02 00:00:00-04:00,153.40069487713816,154.88858563658798,150.0333364297974,154.62429809570312,123055300,0.0,0.0
2022-05-03 00:00:00-04:00,154.81025192073247,157.31620351399488,153.0189101995976,156.11216735839844,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,156.29817374379095,162.9643614673084,155.89682831665468,162.5140838623047,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,160.38993331507154,160.61507214954577,151.67786848905013,153.45944213867188,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,152.93986371222095,156.3023722983105,151.14587460582203,154.18487548828125,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,151.8810971374127,152.7633948486293,148.50880608897836,149.0675811767578,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,152.45952464307157,153.6555174482576,149.92048190900607,151.46939086914062,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,150.47925033829725,152.39087300235883,142.9405806152843,143.61700439453125,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,139.96037524904284,143.32286770290355,136.0685012982066,139.75450134277344,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,141.74459868206603,145.18553469561974,140.2937279042498,144.2150115966797,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,142.68573136301794,144.61696502202452,141.3426813570236,142.67591857910156,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,145.93055862687706,146.82265416778552,143.79345144967377,146.30308532714844,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,143.96011558077154,144.46007380411618,137.14687404841018,138.0487823486328,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.12725902913175,138.87222861134381,133.91180845347094,134.6470489501953,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,136.3528052981394,137.9311222550243,130.00033122355916,134.88232421875,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.07838767461445,140.4407432989188,134.94114336987113,140.293701171875,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.03895014447806,139.17612570344144,134.62743842609407,137.59780883789062,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,135.70583264997845,138.99971190055481,135.61760734755066,137.7547149658203,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,134.68629593603174,141.49952360823445,134.44121569632296,140.95054626464844,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,142.5288422380691,146.73441193920726,142.4013957458045,146.69520568847656,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.13641898717157,147.69512536408004,143.95029298038025,145.9109344482422,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,146.95007745203338,148.753879037452,144.77376414576858,145.78350830078125,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,144.92085472708317,148.29316134885798,143.96994216366954,148.23434448242188,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.0091352358549,145.05808578629097,141.6171647882395,142.51905822753906,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.13655344098794,145.64625571792195,142.04846553260185,143.26406860351562,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,141.5093091448792,146.06779474236185,141.26422895235845,145.78350830078125,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,145.6560729457736,146.9206802540853,144.55811838609154,145.04827880859375,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.1855888973648,145.03846322934638,139.7251261469218,139.8329620361328,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,137.51940103001422,137.98995082700978,134.36276684809005,134.431396484375,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.2552525242583,132.53940235521404,128.85340060932865,129.2847442626953,122207100,0.0,0.0
2022-06-14 00:00:00-04:00,130.5101288143863,131.25516732822615,128.89259032192393,130.14739990234375,84784300,0.0,0.0
2022-06-15 00:00:00-04:00,131.64729675078482,134.63727870714717,129.55922325217023,132.76486206054688,91533000,0.0,0.0
2022-06-16 00:00:00-04:00,129.48079421494845,129.784691319241,126.50061011925011,127.50054168701172,108123900,0.0,0.0
2022-06-17 00:00:00-04:00,127.51036998343507,130.46113104749855,127.25547692933145,128.97103881835938,134520300,0.0,0.0
2022-06-21 00:00:00-04:00,130.79441426737327,134.36278178825876,130.69639115129178,133.19619750976562,81000500,0.0,0.0
2022-06-22 00:00:00-04:00,132.13745484401576,135.04900927487205,131.2747825760473,132.6864471435547,73409200,0.0,0.0
